suposicion_actual,bombas,misiles,numero_objetivo,ajuste_necesario
974,0,2,764,-210
200,0,3,553,353
542,1,0,616,74
9,0,4,587,578
818,2,0,865,47
471,0,2,198,-273
430,2,0,414,-16
588,0,3,974,386
458,0,3,764,306
184,0,3,511,327
935,0,6,146,-789
386,0,3,798,412
239,0,2,431,192
781,0,1,902,121
353,0,1,501,148
555,0,2,852,297
265,0,4,794,529
497,1,0,412,-85
924,0,6,27,-897
266,0,3,586,320
649,0,2,852,203
951,0,4,432,-519
362,0,2,113,-249
328,0,3,750,422
192,0,3,505,313
66,1,0,15,-51
836,0,1,699,-137
175,0,3,571,396
934,0,3,573,-361
262,0,5,927,665
952,0,4,354,-598
985,1,0,908,-77
33,0,1,170,137
963,0,4,431,-532
617,0,2,888,271
56,0,2,274,218
646,0,4,94,-552
326,3,0,324,-2
130,0,5,819,689
373,1,0,448,75
293,0,5,919,626
264,0,1,153,-111
756,0,4,249,-507
813,0,4,330,-483
76,0,3,490,414
40,0,6,873,833
766,0,3,425,-341
213,0,4,711,498
521,0,4,28,-493
868,0,4,271,-597
245,3,0,240,-5
146,0,5,893,747
134,0,3,490,356
284,0,4,766,482
127,0,2,405,278
388,0,2,167,-221
243,1,0,306,63
642,0,3,339,-303
965,3,0,958,-7
570,0,2,785,215
442,3,0,441,-1
882,0,4,357,-525
5,0,2,225,220
402,1,0,476,74
922,0,4,427,-495
411,0,3,106,-305
813,0,3,420,-393
24,0,6,821,797
662,2,0,629,-33
672,1,0,754,82
744,1,0,689,-55
981,0,1,878,-103
979,0,5,359,-620
962,0,2,780,-182
742,0,3,302,-440
641,0,2,479,-162
192,0,2,456,264
521,0,4,9,-512
88,0,1,207,119
561,0,3,174,-387
389,0,4,843,454
477,0,3,830,353
214,1,0,162,-52
94,0,6,926,832
616,1,0,699,83
46,0,5,685,639
367,1,0,282,-85
881,0,3,541,-340
818,0,6,23,-795
83,1,0,182,99
929,0,1,816,-113
933,0,4,400,-533
173,0,3,587,414
98,0,2,314,216
753,0,1,897,144
987,0,6,120,-867
274,2,0,292,18
767,2,0,794,27
800,1,0,882,82
330,1,0,234,-96
896,0,1,774,-122
680,0,1,531,-149
930,0,7,25,-905
962,0,4,484,-478
12,0,6,795,783
934,0,6,160,-774
536,2,0,513,-23
643,0,2,409,-234
730,0,1,587,-143
917,2,0,895,-22
7,0,3,319,312
586,0,2,799,213
171,0,2,463,292
804,0,2,564,-240
152,0,2,332,180
970,0,4,414,-556
458,0,3,843,385
347,0,2,565,218
751,0,1,861,110
591,0,1,730,139
110,0,5,713,603
115,0,5,822,707
346,0,1,447,101
570,0,3,992,422
176,0,5,837,661
380,0,2,189,-191
884,0,4,308,-576
158,2,0,115,-43
132,2,0,165,33
263,0,3,624,361
926,0,5,300,-626
954,2,0,994,40
149,0,5,836,687
831,0,2,569,-262
87,0,5,835,748
225,0,4,709,484
458,0,3,796,338
659,0,3,236,-423
158,0,4,670,512
60,0,3,419,359
417,0,2,248,-169
444,1,0,542,98
623,2,0,658,35
993,0,2,731,-262
178,0,1,291,113
96,0,1,217,121
271,1,0,328,57
221,0,6,989,768
701,0,2,503,-198
423,2,0,446,23
681,0,4,210,-471
520,0,1,669,149
901,0,6,100,-801
909,0,6,27,-882
910,0,1,774,-136
907,0,3,532,-375
654,0,1,774,120
426,1,0,497,71
566,0,2,772,206
349,0,3,13,-336
950,0,3,615,-335
728,0,3,282,-446
200,2,0,243,43
714,0,4,234,-480
470,0,3,109,-361
843,0,4,298,-545
744,0,4,188,-556
328,0,1,220,-108
644,0,4,79,-565
135,0,5,855,720
538,0,4,36,-502
37,0,6,922,885
176,1,0,119,-57
313,0,2,151,-162
597,0,2,341,-256
264,0,4,817,553
581,0,4,106,-475
623,0,2,918,295
282,1,0,186,-96
987,0,6,99,-888
399,0,1,265,-134
606,0,2,399,-207
82,0,5,723,641
934,0,5,203,-731
628,0,2,461,-167
168,2,0,187,19
777,2,0,819,42
311,3,0,310,-1
176,0,4,633,457
659,0,4,180,-479
167,0,5,791,624
186,0,1,316,130
699,0,2,499,-200
751,0,2,589,-162
382,0,3,739,357
9,0,3,403,394
596,0,2,313,-283
952,0,4,427,-525
924,0,2,678,-246
363,0,4,879,516
294,2,0,282,-12
834,1,0,753,-81
232,0,2,429,197
66,0,6,897,831
53,0,2,338,285
521,0,1,391,-130
140,0,2,305,165
440,0,2,284,-156
674,0,5,36,-638
442,0,3,0,-442
319,2,0,353,34
268,0,2,21,-247
13,0,1,139,126
387,0,4,952,565
203,0,4,700,497
44,0,1,156,112
622,0,4,42,-580
394,0,2,97,-297
171,0,6,997,826
160,1,0,223,63
930,0,7,15,-915
159,0,2,425,266
71,0,5,685,614
210,0,5,864,654
198,0,4,702,504
709,0,3,293,-416
751,0,3,321,-430
156,0,1,13,-143
870,0,3,563,-307
294,0,3,728,434
216,1,0,158,-58
589,0,2,865,276
999,0,2,713,-286
44,0,4,495,451
715,1,0,624,-91
836,0,4,374,-462
831,0,3,422,-409
829,1,0,738,-91
534,0,2,690,156
319,0,3,670,351
55,0,4,636,581
566,0,1,421,-145
935,0,1,803,-132
869,0,1,971,102
105,0,5,734,629
486,0,3,133,-353
509,0,3,201,-308
851,0,1,976,125
419,0,2,684,265
451,0,2,152,-299
94,2,0,136,42
301,0,4,863,562
72,0,7,977,905
350,0,1,459,109
742,1,0,826,84
79,2,0,123,44
489,0,3,86,-403
912,0,4,437,-475
128,0,5,777,649
8,0,2,161,153
70,0,3,507,437
225,0,2,27,-198
478,0,3,829,351
400,0,1,252,-148
287,0,5,991,704
577,0,2,289,-288
535,0,2,319,-216
762,0,3,456,-306
775,0,1,658,-117
12,2,0,22,10
841,2,0,859,18
388,0,2,143,-245
81,0,3,388,307
921,0,4,441,-480
57,0,2,224,167
963,0,0,863,-100
334,0,3,738,404
829,0,1,692,-137
596,2,0,628,32
851,0,2,602,-249
643,0,2,484,-159
97,0,6,928,831
130,0,1,233,103
693,0,2,950,257
400,0,2,598,198
609,0,3,177,-432
89,0,5,771,682
849,0,4,328,-521
542,0,2,774,232
107,0,6,881,774
256,0,3,698,442
688,0,5,2,-686
186,0,1,46,-140
409,0,3,43,-366
731,0,1,870,139
650,0,2,905,255
180,0,5,781,601
749,0,3,350,-399
204,0,4,753,549
737,1,0,801,64
372,0,1,506,134
84,0,1,228,144
360,0,1,484,124
345,0,3,21,-324
427,0,3,801,374
331,0,2,530,199
3,0,3,380,377
259,0,2,478,219
182,3,0,185,3
920,0,6,113,-807
882,2,0,925,43
765,0,1,618,-147
23,0,3,369,346
431,1,0,355,-76
40,2,0,25,-15
103,0,5,784,681
668,0,4,120,-548
908,0,5,211,-697
690,0,2,520,-170
169,1,0,257,88
119,1,0,207,88
870,0,3,486,-384
468,0,3,40,-428
737,0,5,18,-719
666,0,2,934,268
585,0,4,107,-478
165,0,2,403,238
908,0,2,690,-218
448,0,3,64,-384
799,0,2,984,185
935,0,5,193,-742
676,0,2,931,255
319,0,4,869,550
60,0,3,438,378
994,0,3,638,-356
374,0,4,829,455
836,0,1,967,131
91,1,0,143,52
937,0,3,507,-430
483,0,4,991,508
9,3,0,11,2
64,0,2,228,164
673,2,0,708,35
521,1,0,592,71
574,0,3,168,-406
913,0,6,128,-785
191,0,4,718,527
994,3,0,989,-5
490,0,3,795,305
229,0,1,80,-149
389,0,1,517,128
941,0,2,767,-174
725,3,0,726,1
320,0,2,28,-292
912,0,6,148,-764
939,0,6,118,-821
370,0,2,581,211
521,0,3,909,388
950,0,1,806,-144
564,0,3,911,347
357,0,2,532,175
396,0,4,881,485
353,0,2,103,-250
406,0,2,140,-266
988,0,3,576,-412
108,0,3,420,312
708,0,1,600,-108
942,0,3,592,-350
857,0,5,201,-656
624,0,4,85,-539
593,2,0,615,22
374,0,2,131,-243
207,1,0,154,-53
78,0,2,342,264
13,0,6,817,804
464,2,0,419,-45
88,0,3,436,348
731,0,5,54,-677
144,0,3,495,351
717,0,3,366,-351
858,0,6,61,-797
839,0,4,245,-594
783,0,3,444,-339
888,0,1,757,-131
551,0,1,442,-109
23,0,3,442,419
58,0,6,922,864
695,0,2,892,197
377,1,0,442,65
655,0,3,223,-432
715,0,5,60,-655
20,0,6,872,852
524,0,3,96,-428
420,2,0,460,40
676,0,2,968,292
709,0,4,212,-497
130,1,0,43,-87
585,0,2,866,281
482,0,2,301,-181
381,0,4,870,489
235,0,4,730,495
246,0,3,634,388
444,0,2,701,257
203,0,5,834,631
783,0,4,321,-462
636,0,2,888,252
954,0,2,751,-203
77,0,3,459,382
339,0,2,128,-211
813,0,3,501,-312
102,0,5,707,605
795,0,1,666,-129
849,3,0,850,1
726,0,3,372,-354
700,0,2,869,169
595,0,2,329,-266
501,0,2,306,-195
907,3,0,906,-1
272,2,0,257,-15
760,0,2,511,-249
49,1,0,109,60
183,0,5,860,677
179,0,3,496,317
803,0,2,619,-184
889,0,6,38,-851
299,1,0,385,86
953,0,6,155,-798
88,0,5,722,634
645,0,2,893,248
439,0,2,733,294
222,0,3,590,368
37,0,6,885,848
602,0,2,340,-262
673,0,4,179,-494
167,0,3,502,335
122,0,3,450,328
762,0,4,209,-553
834,0,4,264,-570
113,2,0,127,14
468,0,2,198,-270
832,0,3,468,-364
309,0,4,905,596
201,0,5,846,645
717,0,1,571,-146
569,0,2,366,-203
864,0,2,631,-233
177,1,0,124,-53
480,0,3,122,-358
436,1,0,526,90
796,0,1,928,132
796,0,5,178,-618
262,0,3,597,335
684,0,4,97,-587
791,0,2,942,151
453,1,0,528,75
308,0,2,574,266
611,0,1,746,135
757,0,3,310,-447
921,0,2,760,-161
45,2,0,25,-20
287,1,0,374,87
139,0,3,469,330
909,1,0,810,-99
801,0,1,662,-139
611,0,3,967,356
935,0,2,671,-264
548,0,4,75,-473
374,0,4,873,499
417,0,3,791,374
899,0,1,754,-145
729,0,4,246,-483
248,0,2,424,176
264,0,2,47,-217
715,0,3,327,-388
241,0,5,909,668
465,0,3,911,446
584,0,2,404,-180
509,0,3,915,406
276,0,3,705,429
687,2,0,677,-10
257,0,5,881,624
243,1,0,319,76
439,0,2,267,-172
685,1,0,783,98
644,0,2,408,-236
576,0,3,171,-405
236,0,2,19,-217
84,0,2,382,298
102,0,6,945,843
77,0,4,645,568
669,0,3,335,-334
584,1,0,495,-89
221,0,5,908,687
975,0,4,434,-541
325,0,3,700,375
847,1,0,932,85
317,1,0,409,92
286,0,2,524,238
858,0,5,133,-725
659,1,0,561,-98
194,0,3,585,391
85,0,6,869,784
639,0,3,298,-341
255,0,1,112,-143
303,0,5,926,623
56,0,1,188,132
147,0,2,316,169
956,0,3,612,-344
252,0,2,546,294
516,0,2,328,-188
422,0,2,215,-207
569,0,2,378,-191
917,0,5,299,-618
167,0,6,990,823
8,0,6,801,793
267,0,4,719,452
324,0,2,147,-177
319,0,3,645,326
165,0,1,38,-127
465,1,0,520,55
26,0,4,542,516
175,0,6,948,773
781,2,0,759,-22
656,0,4,87,-569
408,0,1,539,131
230,0,5,834,604
668,0,2,432,-236
750,0,1,858,108
876,0,2,679,-197
780,0,3,347,-433
694,0,3,289,-405
983,0,3,577,-406
909,0,3,600,-309
438,0,2,671,233
31,0,3,466,435
303,0,1,426,123
644,0,3,262,-382
106,0,6,934,828
778,2,0,795,17
863,0,2,696,-167
623,2,0,584,-39
814,0,1,678,-136
225,0,4,783,558
221,0,2,44,-177
591,0,0,691,100
823,0,2,619,-204
657,0,2,837,180
288,0,2,49,-239
375,0,1,262,-113
866,0,2,694,-172
750,0,5,63,-687
416,3,0,425,9
4,0,2,235,231
240,0,1,346,106
756,0,4,252,-504
800,2,0,765,-35
718,0,5,62,-656
594,1,0,532,-62
265,2,0,248,-17
382,0,4,933,551
498,0,1,643,145
745,0,4,147,-598
241,1,0,312,71
776,0,5,127,-649
765,0,3,448,-317
585,2,0,553,-32
38,0,2,251,213
78,0,4,563,485
753,0,2,939,186
14,0,4,470,456
646,0,2,940,294
121,0,4,621,500
113,0,5,768,655
800,0,4,265,-535
393,0,1,290,-103
540,2,0,581,41
351,2,0,311,-40
643,0,2,470,-173
223,0,4,706,483
389,0,3,741,352
237,0,5,890,653
173,0,4,740,567
39,0,5,708,669
313,0,2,487,174
58,0,5,719,661
510,0,2,671,161
653,0,3,275,-378
927,0,6,85,-842
722,0,5,77,-645
650,0,2,396,-254
304,1,0,389,85
346,0,1,241,-105
942,0,5,223,-719
595,1,0,682,87
749,2,0,712,-37
649,0,5,8,-641
397,0,3,82,-315
441,0,3,832,391
984,1,0,907,-77
965,0,6,134,-831
532,0,1,413,-119
234,0,2,484,250
414,0,3,862,448
558,0,2,848,290
565,0,2,343,-222
736,0,4,228,-508
57,0,5,685,628
668,0,4,170,-498
242,2,0,230,-12
805,2,0,762,-43
753,0,2,928,175
299,0,5,923,624
656,0,4,71,-585
212,0,2,488,276
832,0,5,95,-737
320,0,5,958,638
780,0,6,15,-765
146,0,2,433,287
605,0,2,351,-254
411,0,2,704,293
181,0,5,839,658
539,0,1,641,102
55,1,0,153,98
674,0,4,196,-478
135,1,0,191,56
757,0,5,93,-664
382,1,0,307,-75
539,0,3,917,378
774,0,6,12,-762
243,0,5,986,743
69,0,4,632,563
123,0,5,847,724
134,0,2,314,180
827,0,3,419,-408
170,0,4,669,499
421,0,1,546,125
516,2,0,472,-44
494,2,0,478,-16
214,0,3,656,442
20,0,6,773,753
581,0,3,986,405
405,2,0,393,-12
115,0,4,696,581
666,0,4,184,-482
761,0,4,182,-579
928,2,0,945,17
872,0,2,673,-199
223,0,1,366,143
169,0,1,52,-117
842,0,6,82,-760
524,0,4,11,-513
714,0,4,230,-484
570,0,3,206,-364
819,0,2,573,-246
125,1,0,185,60
960,0,5,356,-604
364,0,2,186,-178
728,0,4,137,-591
325,1,0,263,-62
194,0,4,709,515
412,0,2,589,177
478,0,3,160,-318
763,2,0,739,-24
403,0,4,965,562
582,0,3,281,-301
231,0,4,754,523
772,1,0,849,77
110,2,0,128,18
859,0,4,407,-452
24,0,7,980,956
227,0,4,768,541
120,0,1,19,-101
596,0,2,304,-292
593,0,3,150,-443
271,0,3,577,306
504,0,1,625,121
103,2,0,76,-27
294,0,1,428,134
377,0,3,811,434
555,0,3,180,-375
138,0,4,724,586
859,0,1,966,107
341,0,2,553,212
852,0,3,461,-391
215,0,4,714,499
371,0,1,483,112
778,0,1,656,-122
984,0,4,402,-582
975,0,6,199,-776
106,0,2,355,249
527,0,3,931,404
9,0,5,648,639
639,0,2,933,294
324,0,2,575,251
812,0,5,122,-690
806,0,6,36,-770
29,0,1,130,101
172,0,6,954,782
98,0,4,552,454
672,0,4,183,-489
130,0,4,610,480
154,0,2,346,192
717,0,5,72,-645
179,0,5,855,676
319,0,2,52,-267
552,0,1,700,148
234,0,3,660,426
641,0,4,93,-548
427,0,2,222,-205
569,0,3,907,338
706,0,2,887,181
343,1,0,437,94
657,0,2,824,167
457,0,3,799,342
286,0,5,964,678
507,0,3,832,325
78,0,5,717,639
425,1,0,344,-81
646,0,3,954,308
484,0,2,221,-263
341,0,4,931,590
882,3,0,888,6
463,0,4,943,480
241,2,0,225,-16
212,0,3,626,414
546,0,3,177,-369
785,2,0,820,35
146,0,2,387,241
327,0,3,693,366
724,0,2,993,269
54,1,0,110,56
758,0,3,431,-327
247,0,1,126,-121
468,0,2,245,-223
239,0,4,775,536
518,0,4,26,-492
872,0,4,368,-504
953,0,2,656,-297
256,0,2,7,-249
9,0,5,671,662
115,0,4,629,514
399,0,2,563,164
950,0,2,790,-160
672,0,4,144,-528
793,0,1,920,127
434,0,3,765,331
483,2,0,512,29
35,0,2,242,207
32,0,3,403,371
837,0,4,366,-471
495,2,0,455,-40
39,0,6,839,800
310,2,0,285,-25
645,0,2,438,-207
816,1,0,912,96
642,0,2,406,-236
238,0,2,481,243
345,0,2,631,286
932,0,1,802,-130
733,0,4,218,-515
169,0,1,65,-104
664,0,3,989,325
604,0,3,936,332
806,2,0,783,-23
297,0,5,905,608
877,0,6,89,-788
297,1,0,214,-83
289,1,0,230,-59
698,0,3,363,-335
426,0,2,628,202
363,2,0,382,19
98,0,3,479,381
770,0,3,345,-425
690,0,1,831,141
515,0,2,801,286
366,0,4,943,577
855,0,4,375,-480
837,1,0,774,-63
249,0,2,445,196
638,0,4,138,-500
103,2,0,82,-21
192,2,0,146,-46
552,2,0,517,-35
123,0,3,444,321
624,0,2,455,-169
954,0,4,364,-590
460,0,2,286,-174
444,0,2,268,-176
538,0,1,434,-104
382,3,0,378,-4
109,0,5,780,671
936,2,0,918,-18
133,1,0,196,63
889,0,4,303,-586
277,2,0,292,15
69,0,7,1000,931
538,0,3,854,316
650,0,2,369,-281
645,0,3,950,305
665,0,2,925,260
96,1,0,17,-79
683,0,2,885,202
221,1,0,308,87
362,0,5,969,607
140,0,4,714,574
523,0,2,313,-210
860,0,6,27,-833
98,1,0,187,89
756,0,3,366,-390
392,0,3,733,341
629,0,2,925,296
204,0,5,925,721
960,0,3,552,-408
9,0,4,556,547
26,0,4,624,598
88,1,0,175,87
31,0,4,606,575
450,0,3,5,-445
999,0,7,58,-941
709,0,1,812,103
441,0,4,917,476
639,0,2,904,265
155,0,1,39,-116
978,0,2,718,-260
343,0,1,462,119
530,2,0,492,-38
198,0,5,877,679
838,1,0,767,-71
121,0,2,420,299
738,0,1,847,109
906,0,6,87,-819
9,0,5,679,670
761,0,2,998,237
312,0,4,880,568
134,0,6,888,754
302,0,5,953,651
907,0,3,595,-312
616,0,2,452,-164
147,0,3,550,403
722,0,2,563,-159
305,0,5,989,684
309,2,0,280,-29
946,3,0,950,4
795,1,0,743,-52
719,0,2,522,-197
10,0,6,779,769
295,2,0,327,32
967,1,0,915,-52
231,0,4,713,482
710,1,0,795,85
679,0,2,866,187
330,0,3,713,383
574,0,2,844,270
431,0,2,132,-299
435,0,2,679,244
366,0,4,907,541
888,0,5,231,-657
127,0,2,283,156
445,0,4,992,547
536,0,2,763,227
998,0,1,878,-120
615,0,4,38,-577
800,0,2,535,-265
209,0,4,699,490
610,0,2,427,-183
320,1,0,231,-89
576,1,0,640,64
615,0,2,901,286
498,0,4,999,501
45,0,1,184,139
646,0,3,331,-315
968,0,5,357,-611
610,0,1,463,-147
157,0,2,438,281
129,0,5,766,637
913,0,4,453,-460
221,0,3,526,305
938,0,3,592,-346
757,0,5,110,-647
994,0,5,371,-623
434,0,3,30,-404
643,0,3,225,-418
875,0,2,682,-193
763,0,5,26,-737
493,2,0,529,36
341,0,4,853,512
54,0,6,934,880
968,0,5,258,-710
391,2,0,426,35
875,0,2,674,-201
29,0,3,404,375
513,2,0,470,-43
297,0,5,972,675
871,0,3,467,-404
224,0,3,577,353
502,1,0,434,-68
287,0,3,735,448
799,0,3,413,-386
998,3,0,999,1
807,0,2,649,-158
831,0,1,690,-141
711,0,3,262,-449
950,0,5,306,-644
79,0,5,782,703
932,0,2,781,-151
904,0,4,326,-578
863,0,3,488,-375
816,0,2,549,-267
152,0,4,652,500
76,2,0,52,-24
621,0,5,11,-610
868,0,4,399,-469
326,0,4,815,489
944,0,3,592,-352
304,0,5,941,637
28,0,4,546,518
423,0,4,923,500
569,2,0,587,18
743,0,4,215,-528
114,0,1,223,109
1,0,3,358,357
839,0,1,966,127
43,0,4,543,500
326,0,1,181,-145
269,0,4,732,463
149,0,6,948,799
488,0,3,930,442
912,0,2,636,-276
731,0,2,952,221
727,0,5,27,-700
464,0,2,655,191
828,0,4,293,-535
615,0,2,324,-291
724,2,0,704,-20
481,0,2,682,201
498,0,3,907,409
558,0,3,898,340
807,3,0,816,9
637,0,2,399,-238
256,0,1,397,141
807,0,2,981,174
150,0,1,42,-108
454,0,2,164,-290
904,2,0,924,20
194,0,3,633,439
772,0,3,355,-417
945,0,4,412,-533
582,1,0,659,77
776,0,1,923,147
200,0,3,540,340
864,0,4,265,-599
204,0,3,572,368
102,2,0,79,-23
661,0,2,373,-288
747,0,3,419,-328
693,0,2,949,256
408,0,3,747,339
646,0,2,869,223
628,0,3,235,-393
163,0,3,587,424
493,0,3,827,334
873,1,0,778,-95
0,0,3,425,425
342,0,2,110,-232
789,0,6,25,-764
11,0,2,185,174
357,0,4,836,479
63,2,0,93,30
192,0,6,971,779
414,0,1,541,127
651,0,2,934,283
332,0,1,225,-107
522,0,2,348,-174
889,0,6,119,-770
642,0,4,141,-501
312,0,2,577,265
248,0,3,622,374
808,0,4,333,-475
882,0,2,616,-266
797,3,0,790,-7
127,0,3,495,368
471,0,3,864,393
143,0,3,584,441
917,0,6,140,-777
516,0,3,180,-336
379,0,1,253,-126
793,0,2,584,-209
925,0,5,277,-648
401,0,2,687,286
423,0,3,23,-400
698,0,3,265,-433
368,0,2,605,237
523,1,0,428,-95
660,0,2,508,-152
972,0,6,74,-898
769,0,2,478,-291
425,0,2,151,-274
424,2,0,445,21
86,0,6,967,881
541,0,1,415,-126
996,0,2,721,-275
77,0,5,721,644
905,0,4,399,-506
627,2,0,652,25
863,2,0,846,-17
502,2,0,491,-11
760,0,2,489,-271
319,0,4,897,578
77,0,2,301,224
508,0,4,968,460
544,0,2,340,-204
385,2,0,430,45
911,0,5,253,-658
727,0,5,99,-628
833,2,0,860,27
883,0,4,349,-534
744,0,3,425,-319
956,0,7,26,-930
745,0,2,538,-207
376,0,4,899,523
653,0,2,384,-269
915,0,3,607,-308
680,0,5,47,-633
553,0,2,371,-182
952,0,5,323,-629
188,2,0,201,13
564,0,2,302,-262
183,0,1,328,145
268,0,4,751,483
437,1,0,523,86
486,0,2,781,295
751,3,0,744,-7
998,0,5,365,-633
701,2,0,747,46
339,0,3,723,384
59,2,0,41,-18
928,0,2,642,-286
613,3,0,608,-5
504,1,0,589,85
100,0,4,629,529
106,0,6,997,891
933,2,0,963,30
677,0,5,26,-651
648,0,4,191,-457
178,0,1,309,131
298,2,0,281,-17
36,0,1,147,111
933,0,4,413,-520
278,0,3,687,409
531,0,2,321,-210
825,0,1,964,139
928,0,3,499,-429
332,0,2,609,277
201,0,5,911,710
353,0,2,170,-183
197,0,3,544,347
712,0,4,253,-459
239,0,1,364,125
314,0,5,943,629
616,1,0,530,-86
502,0,3,91,-411
713,0,3,280,-433
206,0,1,337,131
295,0,2,120,-175
671,0,2,855,184
180,2,0,226,46
587,0,2,332,-255
186,0,5,817,631
989,0,3,673,-316
868,1,0,940,72
36,0,4,515,479
146,0,5,879,733
981,0,3,579,-402
848,0,6,68,-780
160,0,5,835,675
908,0,4,391,-517
767,0,2,964,197
118,0,5,801,683
44,0,5,729,685
884,0,3,535,-349
523,0,2,807,284
616,0,4,104,-512
694,0,4,170,-524
255,0,5,932,677
781,0,2,987,206
488,0,3,795,307
496,0,2,705,209
574,0,1,463,-111
280,1,0,217,-63
234,0,5,920,686
21,0,2,191,170
247,0,2,29,-218
741,0,2,986,245
879,0,4,385,-494
665,0,2,829,164
234,0,2,428,194
588,1,0,511,-77
882,0,6,77,-805
308,3,0,303,-5
502,0,4,11,-491
930,0,5,213,-717
859,0,4,285,-574
303,0,2,471,168
91,0,5,758,667
89,2,0,119,30
261,0,1,151,-110
726,1,0,658,-68
949,0,4,452,-497
680,0,3,355,-325
22,0,3,434,412
836,0,6,31,-805
646,0,4,76,-570
441,0,2,147,-294
159,0,3,476,317
427,0,4,903,476
405,0,3,61,-344
164,0,2,318,154
567,0,2,325,-242
648,0,5,40,-608
419,0,3,739,320
998,3,0,996,-2
447,1,0,524,77
75,0,5,750,675
225,0,2,1,-224
882,0,6,126,-756
324,0,2,475,151
401,2,0,416,15
556,0,2,404,-152
283,0,4,811,528
7,0,2,246,239
822,0,3,407,-415
981,0,1,835,-146
794,0,5,109,-685
700,0,5,0,-700
327,0,2,560,233
191,0,5,876,685
649,1,0,557,-92
51,0,2,258,207
125,1,0,54,-71
239,0,4,813,574
968,0,5,220,-748
744,0,3,362,-382
588,0,2,881,293
840,0,4,277,-563
395,1,0,493,98
754,0,2,568,-186
999,1,0,916,-83
338,0,2,520,182
828,2,0,841,13
500,0,3,875,375
94,0,5,831,737
504,0,2,258,-246
518,0,3,215,-303
872,0,3,429,-443
994,0,6,152,-842
862,1,0,921,59
614,0,2,341,-273
676,0,2,860,184
884,0,2,654,-230
895,0,3,513,-382
674,0,5,30,-644
688,0,3,994,306
71,1,0,122,51
265,0,2,483,218
584,0,2,397,-187
967,1,0,908,-59
105,0,6,999,894
796,0,5,89,-707
344,0,2,591,247
866,0,4,367,-499
21,0,3,325,304
2,0,2,284,282
526,0,1,671,145
415,0,2,584,169
776,0,3,428,-348
537,0,1,683,146
477,0,2,722,245
372,1,0,443,71
663,0,2,424,-239
588,0,2,310,-278
310,0,2,56,-254
744,0,1,860,116
601,0,1,487,-114
271,0,3,597,326
435,0,2,610,175
404,3,0,406,2
411,0,2,227,-184
974,0,5,289,-685
437,0,3,26,-411
346,0,3,15,-331
683,0,2,459,-224
430,0,3,799,369
306,0,3,700,394
464,0,2,653,189
263,0,1,400,137
730,0,1,833,103
979,0,3,593,-386
716,0,4,235,-481
517,0,2,741,224
455,2,0,492,37
879,0,3,566,-313
949,0,2,783,-166
171,0,1,42,-129
442,0,2,189,-253
643,0,1,513,-130
603,0,4,74,-529
66,0,3,503,437
166,0,1,37,-129
188,0,5,832,644
361,0,4,916,555
943,0,5,335,-608
831,0,4,309,-522
409,0,2,567,158
378,1,0,452,74
107,0,6,944,837
654,0,4,166,-488
979,0,4,448,-531
815,0,4,251,-564
30,0,6,819,789
251,1,0,337,86
73,0,5,772,699
845,0,2,642,-203
855,1,0,756,-99
960,0,4,398,-562
246,0,2,56,-190
134,0,5,763,629
29,0,6,822,793
825,0,2,559,-266
314,2,0,290,-24
752,0,4,232,-520
204,0,3,580,376
361,0,3,50,-311
827,3,0,821,-6
18,0,5,663,645
194,0,5,809,615
365,0,2,595,230
481,1,0,539,58
237,0,1,88,-149
981,0,7,34,-947
634,0,4,62,-572
404,0,3,48,-356
258,0,1,136,-122
264,3,0,260,-4
451,0,3,836,385
857,0,4,340,-517
345,0,2,555,210
213,0,2,469,256
357,2,0,395,38
488,0,2,192,-296
58,0,5,659,601
154,3,0,150,-4
462,0,2,271,-191
919,0,1,773,-146
177,0,2,391,214
289,0,3,651,362
409,1,0,313,-96
697,0,3,351,-346
942,0,5,254,-688
409,0,1,520,111
402,1,0,488,86
69,0,1,197,128
156,0,2,418,262
563,0,3,934,371
591,0,3,249,-342
736,0,1,859,123
529,0,2,759,230
924,0,3,598,-326
446,0,2,636,190
897,0,4,338,-559
126,0,3,503,377
67,0,4,595,528
779,0,2,929,150
414,1,0,350,-64
509,1,0,590,81
23,0,3,355,332
598,0,4,49,-549
395,0,2,176,-219
284,3,0,289,5
78,0,6,968,890
801,2,0,752,-49
277,0,5,937,660
619,0,2,456,-163
211,1,0,264,53
10,0,4,506,496
757,0,2,547,-210
66,0,1,203,137
386,2,0,414,28
793,0,3,417,-376
362,0,4,926,564
161,0,2,380,219
882,0,2,617,-265
855,0,1,725,-130
420,0,3,94,-326
208,0,2,10,-198
728,0,5,20,-708
30,0,4,593,563
876,0,3,452,-424
858,0,5,231,-627
768,0,2,512,-256
2,0,5,707,705
757,2,0,732,-25
979,1,0,920,-59
197,0,4,647,450
899,0,3,557,-342
512,0,4,51,-461
181,0,5,894,713
626,0,2,844,218
960,0,1,856,-104
465,0,3,899,434
386,0,3,39,-347
847,0,1,706,-141
969,0,7,1,-968
538,0,1,431,-107
661,0,3,214,-447
310,0,2,590,280
271,0,2,66,-205
572,0,4,100,-472
755,0,3,323,-432
777,0,1,913,136
894,0,3,450,-444
671,0,2,420,-251
123,0,4,686,563
726,0,1,870,144
206,0,2,411,205
729,0,4,229,-500
434,0,1,547,113
484,1,0,565,81
924,0,3,611,-313
598,0,3,940,342
506,0,3,85,-421
640,0,2,919,279
